,shape2D_Elongation,shape2D_MajorAxisLength,shape2D_MaximumDiameter,shape2D_MeshSurface,shape2D_MinorAxisLength,shape2D_Perimeter,shape2D_PerimeterSurfaceRatio,shape2D_PixelSurface,shape2D_Sphericity,firstorder_10Percentile,firstorder_90Percentile,firstorder_Energy,firstorder_Entropy,firstorder_InterquartileRange,firstorder_Kurtosis,firstorder_Maximum,firstorder_MeanAbsoluteDeviation,firstorder_Mean,firstorder_Median,firstorder_Minimum,firstorder_Range,firstorder_RobustMeanAbsoluteDeviation,firstorder_RootMeanSquared,firstorder_TotalEnergy,firstorder_Uniformity,firstorder_Variance,glcm_Autocorrelation,glcm_ClusterProminence,glcm_ClusterTendency,glcm_Contrast,glcm_Correlation,glcm_DifferenceAverage,glcm_DifferenceEntropy,glcm_DifferenceVariance,glcm_Id,glcm_Idm,glcm_Idmn,glcm_Idn,glcm_Imc1,glcm_Imc2,glcm_InverseVariance,glcm_JointAverage,glcm_JointEnergy,glcm_JointEntropy,glcm_MCC,glcm_MaximumProbability,glcm_SumAverage,glcm_SumEntropy,glcm_SumSquares,glszm_GrayLevelNonUniformity,glszm_GrayLevelNonUniformityNormalized,glszm_GrayLevelVariance,glszm_HighGrayLevelZoneEmphasis,glszm_LargeAreaEmphasis,glszm_LargeAreaHighGrayLevelEmphasis,glszm_LargeAreaLowGrayLevelEmphasis,glszm_LowGrayLevelZoneEmphasis,glszm_SizeZoneNonUniformity,glszm_SizeZoneNonUniformityNormalized,glszm_SmallAreaEmphasis,glszm_SmallAreaHighGrayLevelEmphasis,glszm_SmallAreaLowGrayLevelEmphasis,glszm_ZoneEntropy,glszm_ZonePercentage,glszm_ZoneVariance,glrlm_GrayLevelNonUniformity,glrlm_GrayLevelNonUniformityNormalized,glrlm_GrayLevelVariance,glrlm_HighGrayLevelRunEmphasis,glrlm_LongRunEmphasis,glrlm_LongRunHighGrayLevelEmphasis,glrlm_LongRunLowGrayLevelEmphasis,glrlm_LowGrayLevelRunEmphasis,glrlm_RunEntropy,glrlm_RunLengthNonUniformity,glrlm_RunLengthNonUniformityNormalized,glrlm_RunPercentage,glrlm_RunVariance,glrlm_ShortRunEmphasis,glrlm_ShortRunHighGrayLevelEmphasis,glrlm_ShortRunLowGrayLevelEmphasis,ngtdm_Busyness,ngtdm_Coarseness,ngtdm_Complexity,ngtdm_Contrast,ngtdm_Strength,gldm_DependenceEntropy,gldm_DependenceNonUniformity,gldm_DependenceNonUniformityNormalized,gldm_DependenceVariance,gldm_GrayLevelNonUniformity,gldm_GrayLevelVariance,gldm_HighGrayLevelEmphasis,gldm_LargeDependenceEmphasis,gldm_LargeDependenceHighGrayLevelEmphasis,gldm_LargeDependenceLowGrayLevelEmphasis,gldm_LowGrayLevelEmphasis,gldm_SmallDependenceEmphasis,gldm_SmallDependenceHighGrayLevelEmphasis,gldm_SmallDependenceLowGrayLevelEmphasis
glrlm_RunVariance,0.08561043310316306,0.3398928618531995,0.40537657445350345,0.38676103205354123,0.46271404950536293,0.48480323999034025,0.2613099286376702,0.3867610230400662,0.3816372225041806,0.046736704293526714,0.6156305952269506,0.389052366013361,0.1155045958480457,0.7521965022535653,0.22275001305081485,0.7375618591416578,0.7638945981756046,0.47045334645069736,0.4763942534552366,0.7226380654679357,0.8713121499056004,0.7563427372737203,0.4709122047146429,0.389052366013361,0.19382132044875663,0.7789911451652056,0.3805472830960654,0.6866564341136823,0.5213385452781193,0.8349893545784377,0.7145341401069976,0.9078726297153974,0.9625219552640474,0.834301834127806,0.9807487699272402,0.9891777226386717,0.8455255368763942,0.9216486364477491,0.8498596165405231,0.6654177155013772,0.9875672115699293,0.2830813566882329,0.5580906679528445,0.6845179760002197,0.8702526594556793,0.528751035061554,0.2828161806892899,0.14425838390588488,0.17993052583681116,0.20443176473682637,0.20363796150602667,0.13971044659410653,0.30251147095792824,0.9783878809575193,0.922696114479316,0.8844164731490535,0.19379956388391456,0.06825197622319377,0.9725982753227347,0.9856259857292352,0.1979235998646088,0.4410708701986328,0.6930506141539943,0.991545915617822,0.9604831833921147,0.29444930205904407,0.19660770858608922,0.1700181416277716,0.3089883221371316,0.9998621969800405,0.7118064261629885,0.23228827171717545,0.1948702514360349,0.2678337971802476,0.28352896697364627,0.9934157388283357,0.9967068009052914,1.0,0.9968686888541994,0.15592675872731665,0.28639228621586,0.036647133611676305,0.20355146282255898,0.874141650684673,0.7082457385623531,0.05195732257441741,0.6816093799943493,0.13867624001072898,0.9240829570145105,0.9942900044080952,0.32350842491436593,0.18077562666031813,0.3111190042618541,0.9955228571504658,0.9514316110681446,0.9214386338195371,0.1932016091383132,0.9538606371398264,0.7877644662833605,0.7084291200505813
glrlm_ShortRunEmphasis,0.10172572848492693,0.36070600741470665,0.4253678538057542,0.40383935713527536,0.47220026135202703,0.4954908102200252,0.2822636587549848,0.4038393282933707,0.38275303970263014,0.06426806733084904,0.6055614633899713,0.4060006182114864,0.1540787975924172,0.7279847679343083,0.24871110521972176,0.7418307660568538,0.7408510410199328,0.46791501766809074,0.47237337322257855,0.7249920052788502,0.8756000800234617,0.7319722780048604,0.4683396895623221,0.4060006182114864,0.22588164965471624,0.7405680576528669,0.3746971610701025,0.6461127811586065,0.4856641006843804,0.8694124676565211,0.732425717475697,0.9342372236313132,0.9780670702630522,0.8685768577206027,0.9904842786296126,0.9945743718249699,0.8791337067168583,0.9459768801653492,0.8280483896310357,0.6738960056119091,0.9939629835821135,0.2800769094991896,0.5798308698563095,0.710180632592756,0.8930721784942601,0.5467834535349707,0.27991799437331694,0.12012819276970338,0.12794609560930836,0.23453109762127125,0.2381379784175056,0.08651588977787396,0.29352287620976086,0.9595267582037378,0.8967241854841391,0.8589264216961058,0.21854019673366612,0.0909727758001106,0.9875915218901646,0.9957483524139612,0.20840499080549194,0.46673357328182025,0.6691951753427349,0.9986322396832794,0.9362117340586866,0.3232097547939254,0.22923128318780353,0.11772886485355742,0.2999877220779515,0.9980218567571587,0.7002457649074483,0.20908780181543818,0.2184021076783381,0.2319920325254626,0.3039104296400412,0.9993503914692681,0.9999857278657582,0.9968686888541994,1.0,0.14742457538707893,0.3098302168628004,0.061513527916065854,0.232387124155313,0.8987726359614736,0.7519224400658929,0.0749739800427704,0.6659905915312945,0.15901745754722513,0.9479918984856313,0.9928467305923246,0.3516393502766644,0.1288028828942972,0.3021174072259504,0.9892586514230823,0.9357780448551508,0.9087690989156874,0.21641244165307782,0.9723586088595708,0.8047599729163802,0.7359534919147718
glrlm_ShortRunHighGrayLevelEmphasis,0.13009326928453058,0.07437289786242393,0.08417557809014478,0.08502521061264737,0.018893125095590366,0.04373586838805063,0.0692188556151202,0.08502623647663231,0.050541506963708016,0.055096851510843224,0.21324870537003768,0.08346041884726582,0.19933119787529816,0.24028582759750708,0.10038363275785098,0.05333606878721825,0.23470156670827325,0.19365767468059808,0.21550685507241002,0.22782780450395354,0.13550903394918484,0.2396047869655698,0.19378307039810214,0.08346041884726582,0.14336051541193956,0.2523003324815765,0.9703170827607732,0.32719604323838003,0.3143936162424765,0.052072716501198074,0.16525890013417954,0.07487232612774683,0.10124702752092359,0.05443677848889362,0.11214653601068504,0.12081028397201166,0.05511152412805403,0.07996387570509772,0.21933274035197975,0.19205311904854577,0.11713856140557517,0.9853709393820127,0.035513858446455236,0.06238423465903938,0.1551286806311679,0.03912253880296154,0.9857028964335165,0.2218887704202402,0.3078681161190416,0.16513537305430412,0.1500231997503873,0.3034767824587452,0.9885179004485064,0.18540664217484595,0.39295352309910675,0.12959358545705763,0.7947946870435912,0.15910493552025398,0.1280002601160009,0.13550345460876495,0.9359355778163179,0.742298100250506,0.2668377248814938,0.13977944587182622,0.19402367326807635,0.146117721919846,0.14472309406272266,0.3063286492569895,0.9874981750874691,0.15464115189013067,0.8011777328745063,0.7391747133450869,0.8060065418728738,0.2530166006371185,0.113265492539484,0.14285423504293937,0.14632458414731248,0.15592675872731665,0.14742457538707893,1.0,0.7980013212138651,0.2739794890004855,0.026711906560688625,0.031218001225150987,0.03853605185173076,0.011675414900524697,0.23688595271330715,0.1355164609347928,0.08079646893563942,0.13351725649260024,0.13935634670709063,0.30720835817937003,0.9871410404810824,0.14766386170086251,0.3931274020637193,0.15944594725764022,0.80907636743851,0.10310494823351991,0.4307088655185739,0.5486293522631014
glrlm_ShortRunLowGrayLevelEmphasis,0.013632077276198577,0.19126111364784795,0.21029286789535903,0.21258309961915609,0.2537737553850324,0.2052264567526638,0.3022452488547578,0.21258252274964662,0.05181671354186866,0.09061997994250592,0.14687313211602707,0.2132148958803555,0.2907763404621337,0.1269922250324837,0.2622348578282128,0.16762065296116088,0.13295808166896894,0.14857707004584275,0.1598422407146027,0.4297020612419382,0.307642634709586,0.12719097662090117,0.14858666398704992,0.2132148958803555,0.30765653090005685,0.10006585269287993,0.8151966466362391,0.02498250314844894,0.049370692831611065,0.34084866340290537,0.16462750071438825,0.34388253338746644,0.3315079523357166,0.34148790951214725,0.32028523670603326,0.31018092010099174,0.34283591759549226,0.343041641363561,0.07739904798721131,0.07359733460952282,0.3121787016520531,0.8602724315314123,0.3565089051180597,0.36221610363827644,0.3251378084548941,0.3223614306713118,0.8596473294056832,0.17964044129767914,0.20006505872423158,0.22478864276204852,0.31367414382894543,0.21559809880243783,0.8111538402979905,0.23105141588024308,0.34981606688822614,0.14647777420381386,0.9952803613662982,0.1548300147909388,0.3429534054114497,0.3308118648337224,0.6772333469000422,0.9819727245510894,0.034873519255518085,0.3211307523247938,0.2077113373754938,0.24463444516128244,0.3092820335357273,0.20539396457494472,0.8113290905936744,0.2920257532937249,0.7155984995293823,0.8611599821302389,0.9953492476556277,0.16389317828309374,0.19873632145703313,0.3184444846854412,0.3090246535129681,0.28639228621586,0.3098302168628004,0.7980013212138651,1.0,0.07663287534641401,0.3772713340828068,0.2919092747841742,0.4291120402620856,0.2963728979414472,0.0451562736648074,0.17156582223986028,0.34892337302682847,0.29568290891902355,0.2503278778096962,0.20180824176992082,0.8114222815293587,0.28079938250872427,0.41625541439965363,0.07593165245185118,0.9949619725505982,0.34597964307756995,0.13349229857787406,0.8396895299883674
ngtdm_Busyness,0.39407807456686267,0.8094472606907755,0.8343091406290412,0.9102177941308727,0.7659479806588211,0.7858625282995063,0.6939112713788792,0.9102178631046693,0.18474781328064827,0.05533880921773239,0.10485255228578656,0.9091076313156901,0.11671995456863353,0.0918388770425099,0.09553430964846354,0.23320948738027986,0.10335820627318108,0.08762311680444455,0.07881959680766563,0.14204289818985805,0.23980185029222129,0.0929744203495444,0.08758112298698713,0.9091076313156901,0.040513403933803795,0.0074048182525858685,0.23406716166935154,0.14206492930970085,0.11978127195038671,0.2530190431132485,0.1765701129807407,0.20280521335827892,0.14358014550310888,0.2563963276072663,0.10818110692942805,0.08506629703840562,0.24726974515510028,0.19018542945626227,0.0579494761044639,0.001593040692045373,0.09008366145735903,0.23409549219527048,0.02120992484342482,0.07729797822943696,0.0068896888446330525,0.09322577051389623,0.2361284964032586,0.021115204816130752,0.23890115410011512,0.9561048969338141,0.06045263413701688,0.2486045761580525,0.2569072915887383,0.013639629530532717,0.0777928595150972,0.008728433223109388,0.08853030067796067,0.989339753838642,0.11155598159108579,0.0888286264384194,0.30038059580163406,0.12683382728379913,0.019496344179363936,0.0790613545130917,0.03050161565610022,0.9269663391369947,0.04514926423526713,0.24278260703782215,0.2563792203899483,0.04177727672901476,0.17366746092633942,0.0235074009321979,0.0661129666491084,0.0836807583047206,0.9507066892734745,0.07323340743675535,0.06204941711040444,0.036647133611676305,0.061513527916065854,0.2739794890004855,0.07663287534641401,1.0,0.7678841403438135,0.09883250301144436,0.3598969587347301,0.7878720783206671,0.05962856370811263,0.9799171000922975,0.20369240669013103,0.05957848107191792,0.9156331616110184,0.2406905526414093,0.2562840413042296,0.0487464498813161,0.038859099265951505,0.08370343024862409,0.059308611986006315,0.17724369762163786,0.2961754638057808,0.2169905705968161
ngtdm_Coarseness,0.2206002193331349,0.7055435937431042,0.7613244108445271,0.7695937928188877,0.8329378081647362,0.7172382955775015,0.8527174488841254,0.7695934905289897,0.14673783744953459,0.1388831799855984,0.27662540936475816,0.7693556221375724,0.06818089807679384,0.2634597955430514,0.14044604131499022,0.3703099880170449,0.2710336227784918,0.2467407457407172,0.24312862529769633,0.2604390830680349,0.3951860176354885,0.26167701189099724,0.246751539548391,0.7693556221375724,0.0014507400754574023,0.16050214841470056,0.08687427480945495,0.002876895833310161,0.023268525513432142,0.4130992886110329,0.34910876444148076,0.36470559389339424,0.30656978495263176,0.41923916792202454,0.267369259873019,0.2427916750482099,0.4075875721981456,0.3519767148985527,0.09842468143329573,0.12740589009674802,0.2485654615913319,0.07607445388869402,0.009159721812554268,0.12834465596227712,0.16471423667020432,0.08815208297118686,0.0758333431714955,0.07793640961744079,0.15665106101311013,0.7611588246986293,0.02374759174174423,0.17629258757793106,0.058821834100127195,0.1438232744193537,0.12323167826635915,0.048481823528671,0.3792918136820942,0.7979035546746928,0.28351177008375955,0.25964854421821043,0.0634019380594826,0.4379646194982211,0.1545793253303153,0.24964219240132263,0.1221785204172533,0.7458267469239952,0.006756019175491813,0.1648997942071426,0.05927726388286934,0.20987977152494286,0.1352776884545957,0.233104656507776,0.35618243979985753,0.0314978488177158,0.7901601870498918,0.24521011400184548,0.23253016077482616,0.20355146282255898,0.232387124155313,0.026711906560688625,0.3772713340828068,0.7678841403438135,1.0,0.23197080773540865,0.49149351278836495,0.9695834573149734,0.2316180106249533,0.8024155273595306,0.36637059849566644,0.21565203100873576,0.739481268022763,0.16089379855064012,0.05937114491872629,0.20411991435425986,0.17326964626711697,0.14499630680820585,0.34886576181290346,0.34068953845147043,0.2875194584336254,0.5081210525738362
ngtdm_Complexity,0.1631968868452428,0.3558339452207259,0.4036884528708912,0.347683091099396,0.3838901821352492,0.4508028028789293,0.22158239606250207,0.34768306859667736,0.4326958488251061,0.15811264967074726,0.5356921190840509,0.349317102825694,0.3189764936417874,0.5811652093211754,0.3021888874012106,0.7181027946583152,0.5919855522783779,0.4481630760082915,0.4503053021289484,0.6331609678078987,0.8192482488164211,0.5835734791913999,0.44840884732693914,0.349317102825694,0.3552394282642109,0.5356585988120712,0.25814974033956106,0.42174891745481413,0.2972453911002551,0.9509396933764046,0.723928359229927,0.9655974122260935,0.9550198799871599,0.9507905071076469,0.9380313209958977,0.9229809949566846,0.9544236987310377,0.9654263491264485,0.6516365235588449,0.6272978853202529,0.9259833049852475,0.17622033776571003,0.6341147163553448,0.7712295231660458,0.9136533968941474,0.5905444970203416,0.17656218260780665,0.01242606290598062,0.10310359957609352,0.2388166614577419,0.3731931592349104,0.1414926101211209,0.16284697018755406,0.7889391369252031,0.7016845607882475,0.6920703734195297,0.21231804866021006,0.09600155552356009,0.9334639663764321,0.9205016732472521,0.2944969481907998,0.4394478436573896,0.47585091359850173,0.9130247957533677,0.7511346319575016,0.3105808728471937,0.35983234932912306,0.11009144007324875,0.16905311962452663,0.8794566116161903,0.5379446721054498,0.16473373748329465,0.2104650951380106,0.03426003563538815,0.27121375244400076,0.9086196199373284,0.8995320930181769,0.874141650684673,0.8987726359614736,0.031218001225150987,0.2919092747841742,0.09883250301144436,0.23197080773540865,1.0,0.8274096313733127,0.09635869880805133,0.5182886396947352,0.1393329553777522,0.9588788646032362,0.8925945548525799,0.3331387648835495,0.09894202869605469,0.1711208848893948,0.8693020313556936,0.7795480467992992,0.790182253909192,0.20817970297390945,0.9495463874463861,0.8416030223048041,0.7171580466458102
ngtdm_Contrast,0.14251762721238803,0.4586731238394789,0.5243849846616966,0.5171697209030334,0.5434879977086357,0.5223336079726293,0.38720354065138585,0.517169666735569,0.3369281626563115,0.12813382522902797,0.2950811724753701,0.5174500264790162,0.5991525347189108,0.28518131585858364,0.5280621114282719,0.541725824959656,0.30560591052558955,0.256335252901705,0.25178182263818216,0.6028200083264312,0.6697178433187355,0.28857445870783055,0.25641128418710646,0.5174500264790162,0.5923347831469696,0.23667185825248782,0.14935900187063425,0.06665495777403646,0.0832924516397489,0.8906398569058794,0.5022965294912201,0.8791453144925717,0.8341752834865153,0.8871644057971836,0.8053302154821613,0.7790220148682983,0.8911335637130577,0.873011262278579,0.3304705982411613,0.3261354949603725,0.7848568233977238,0.11914909633957685,0.7252901800378432,0.8542399428092489,0.7568825953377271,0.6728137610770394,0.11849648885543015,0.3172712635658296,0.4754026761462428,0.5240146886540398,0.6173815223230967,0.5129474674491721,0.06964531518622982,0.5781005608106285,0.4719017921703317,0.43070134592924697,0.37431654854755797,0.3528516807568074,0.8241180578644753,0.7968785998727903,0.31455237897791705,0.5536151465832636,0.15621286409229782,0.7784629634849082,0.525355388070637,0.5749761432617256,0.598521852519712,0.4845292341309034,0.07450707714778286,0.7175376540768059,0.37724025774615133,0.0552825136068696,0.36536782336052354,0.29567338530737486,0.47546623950445127,0.7701389462776249,0.7529317369240373,0.7082457385623531,0.7519224400658929,0.03853605185173076,0.4291120402620856,0.3598969587347301,0.49149351278836495,0.8274096313733127,1.0,0.3264292928241673,0.2135082283642307,0.38262239624930816,0.8778567764839281,0.7364013562318441,0.5897591715946502,0.47431440610494496,0.07617926001383427,0.6980410681520213,0.5790994040336579,0.5683874119564118,0.3614956174107541,0.8494183220625713,0.7715203049158074,0.7576775511379488
ngtdm_Strength,0.21841762938100476,0.6816076384177437,0.7294809636463382,0.7473082341225383,0.7974287053550833,0.682370339302247,0.8267476152516661,0.7473081215379557,0.10709721463756608,0.11191115195080334,0.21234477738425914,0.7468727870388165,0.020753976590411664,0.19870723292505438,0.270755924812945,0.2726755215810041,0.20352673841446478,0.191644418178909,0.18926757267408376,0.14792241604003292,0.2728851108460731,0.1969641692168794,0.1916328755865473,0.7468727870388165,0.10451185366642934,0.10314292234611853,0.013449702862414653,0.054639763604622436,0.005779000009036694,0.2544018065921192,0.24188936099012176,0.20172869247221342,0.14562160784064715,0.26222502765132166,0.10714307127625838,0.08502855256739948,0.2481059507314153,0.18860483281211568,0.008535546096686487,0.039108965984521286,0.09025868190432718,0.011222833332452664,0.14342828680878977,0.02581582563662475,0.02017911532437487,0.23598091949097624,0.010881466736461764,0.11504035038560242,0.11864849301835263,0.7464787825135856,0.08445455066164652,0.13085548801260188,0.00010790833939931361,0.016553997514878013,0.011369673413755237,0.04928401693390613,0.3121787226662875,0.8140034385602719,0.11669162991236405,0.09583547635595835,0.045211545113936415,0.3352064008743025,0.09597798916240655,0.08871588922306758,0.004829789781009459,0.7185274619998666,0.09983415396733386,0.12515089305217544,0.0007437031163398912,0.057182422528225224,0.023705958275922746,0.22902881133970118,0.28829263174218617,0.05798001112759813,0.7794566019687025,0.08530901829312404,0.07467387741132134,0.05195732257441741,0.0749739800427704,0.011675414900524697,0.2963728979414472,0.7878720783206671,0.9695834573149734,0.09635869880805133,0.3264292928241673,1.0,0.17132054874647926,0.8116673370424253,0.20139973205305597,0.06282345181140227,0.7082152478079985,0.12316132506043659,0.0010304746202509038,0.05838990710573856,0.04251397652482944,0.02952027369282275,0.28098336226322884,0.17764646066502854,0.16559952088793028,0.37217743171813156
gldm_DependenceEntropy,0.07997069345335044,0.3660335715136044,0.3998130518596228,0.3808307636408908,0.4740515569922998,0.47967483975381453,0.37321576870597956,0.3808301358753368,0.2660692605690834,0.1300881006345551,0.7696755726312866,0.38344380498322966,0.6109763388456513,0.9056450017064551,0.5049834245071942,0.7036905646866854,0.9071490623269666,0.6118633764827369,0.6186923665201881,0.3719034534230265,0.700168818734744,0.9057021289728077,0.6123120257331972,0.38344380498322966,0.5617570442065308,0.8533623049610589,0.39524108675827135,0.9112743520577672,0.934918069706539,0.5671328061769585,0.8963515518283373,0.59566576389208,0.6262756350887614,0.5735035743521537,0.6292877360110414,0.6350892128757696,0.5704430338674644,0.6005023430997084,0.9414137751911428,0.9097896650944061,0.6318126297840286,0.25742772387770063,0.19891801891695013,0.035421300261199315,0.5865896867554447,0.23035765559335364,0.2596309535692724,0.8171090264637174,0.7322081224760318,0.11758290321025927,0.5490984952627901,0.7026980718803361,0.3337708666521355,0.712214438222568,0.7253573215237776,0.7486194219711999,0.021538216301152904,0.1347855582354616,0.6345806251986362,0.6458350522062715,0.00226784973551193,0.1771603119800296,0.9887993175800341,0.6555359184593961,0.7178720963870573,0.1721047901692798,0.5584986907126313,0.7255475120863629,0.3380013946947434,0.6785950628540967,0.5898466550874311,0.3413470547435143,0.026564248779623236,0.8595654440163706,0.2993874978230191,0.6590115700090666,0.666006056146335,0.6816093799943493,0.6659905915312945,0.23688595271330715,0.0451562736648074,0.05962856370811263,0.2316180106249533,0.5182886396947352,0.2135082283642307,0.17132054874647926,1.0,0.19255938930566657,0.5967362243306035,0.6396021847993882,0.19024682338868035,0.7333774313887805,0.33917601670752734,0.6647225713352652,0.6985624366333941,0.7244779651995752,0.02965637530681657,0.6272338467827523,0.46449007541519527,0.4143999017592543
gldm_DependenceNonUniformity,0.3895750124689752,0.8491925462044542,0.8789747940163432,0.9598717502457886,0.8318960211233462,0.8436347310104921,0.7500184569165368,0.9598717084551556,0.2001242487556063,0.06339540377031473,0.20884224960157693,0.9592551429316357,0.028380461961484103,0.21853284719500862,0.15219443545541134,0.3111661274490727,0.2312234566451751,0.16901905236928008,0.1632678455303853,0.21860763807852707,0.3319718235914995,0.22027606766813404,0.16905594733981413,0.9592551429316357,0.03520637378690472,0.1416619883258441,0.08297451280973131,0.0004776816350834644,0.013338900614564825,0.30497593994467426,0.273974233676981,0.26677949152107033,0.22017813774830516,0.30875797363651314,0.19044368885934923,0.17129106770240426,0.3007277386935308,0.2567792423865977,0.07370172221957709,0.10520843580237989,0.17530345106429954,0.09507597067848997,0.045631408394589214,0.06940326255036786,0.05349356316454453,0.11910853768914872,0.09700323772295935,0.08540033895562624,0.12245089093399152,0.9665698244623362,0.014827900715395154,0.1363699981632521,0.10734860384977232,0.10024528814549985,0.06149357007737693,0.07249194102406,0.17512944264444866,0.9960845477340345,0.1984660339305086,0.1802537741557231,0.1977036056230702,0.23020649081660988,0.12282449801719474,0.1728276206081304,0.08628930346198788,0.9480032901958919,0.03041517462389501,0.1279951650142673,0.10653250328481573,0.14307034610283936,0.011728007023049861,0.06551719218572662,0.15350735546907662,0.04041605373990991,0.9856670071266408,0.1683418937395922,0.15917708851317552,0.13867624001072898,0.15901745754722513,0.1355164609347928,0.17156582223986028,0.9799171000922975,0.8024155273595306,0.1393329553777522,0.38262239624930816,0.8116673370424253,0.19255938930566657,1.0,0.2711749845282338,0.15090680432213527,0.9401904818136644,0.12502343808132915,0.10636714011438624,0.14676023001615862,0.09223878747262125,0.15244344050966527,0.146734571398642,0.25484256261358795,0.2969149930794866,0.3205411881175167
gldm_DependenceNonUniformityNormalized,0.14896813599154543,0.44996121609644185,0.5142528661779269,0.4849971709843201,0.5358666701337116,0.5545259420351831,0.37255776793715045,0.484996963978747,0.394486455278563,0.14762713213233036,0.5832900205308803,0.48660816112331184,0.2676956376269721,0.6474444950043403,0.2861281184884035,0.7639209498736319,0.6616871585756255,0.47784043982353647,0.47883871051279153,0.6925386520184974,0.8793572769705879,0.6500202629657588,0.4781281086671754,0.48660816112331184,0.3082504474363808,0.5987383809279659,0.3122010163130696,0.4873106671895246,0.35902661504583905,0.9773952022284748,0.7841983233763228,0.9980598033400963,0.9914627932737572,0.9764976035043954,0.9776025394159207,0.9636687557337626,0.9817473981029643,0.9991586022233161,0.7107030325883201,0.674157977089018,0.966316879735336,0.22544593218558687,0.6065860227514975,0.7526398738103474,0.9371695664041076,0.5567655837317605,0.2257613750035087,0.05095841428330721,0.04992412842833444,0.36523489384553776,0.32844518150041335,0.09227843355655899,0.218119405415587,0.8382973852521034,0.7558605025724762,0.7282594757120472,0.26747909377825296,0.22075128367494332,0.9806653218732042,0.9688999569173554,0.26179221094477484,0.5061718225980338,0.5548443707408802,0.9616334305776555,0.7997732476581727,0.4397248217494807,0.3134241786098005,0.059474060462036106,0.22426263158894336,0.9292575539763976,0.6013851588878604,0.13896663200158332,0.2628709707450877,0.10439211591622359,0.40592611547477486,0.957470283674416,0.948843547381864,0.9240829570145105,0.9479918984856313,0.08079646893563942,0.34892337302682847,0.20369240669013103,0.36637059849566644,0.9588788646032362,0.8778567764839281,0.20139973205305597,0.5967362243306035,0.2711749845282338,1.0,0.9372209744710733,0.4629375743246965,0.04782554465789925,0.22628814598466143,0.9163569373508624,0.8331703669077576,0.8273873457187905,0.2597052007820894,0.9953538192664728,0.8540600771861826,0.7859167390294669
gldm_DependenceVariance,0.0881355194753583,0.3458449476029682,0.41351953317896667,0.3946427517579,0.4683111480467185,0.4885226602058074,0.26562682836792834,0.39464278479352816,0.3792751639340231,0.04467206609863438,0.6000703143487653,0.39678013643537585,0.1776256930432318,0.7341686799639513,0.2723927555837132,0.7408259325243304,0.7455504096828687,0.45842796085543824,0.46445857217152287,0.7417170321632481,0.8817260703001762,0.7380762162521869,0.45887446719743263,0.39678013643537585,0.25549606480654896,0.7583961544414486,0.3598998271806452,0.6476518447201385,0.47558641532110885,0.8499894623661922,0.6919363365776312,0.9208103941448529,0.9721532524098425,0.8488650400866977,0.9886940133949106,0.9957104681896568,0.8603685877377059,0.9340328064443825,0.8169706400293923,0.6327449842436941,0.9945020414249426,0.26689243741263163,0.6104124650671768,0.7299503160070792,0.8826106345784037,0.5794112793992854,0.266578128569989,0.08468796793050738,0.12558289054659583,0.22363189394160668,0.2645766714704362,0.08597005140794821,0.2800783517387764,0.9683971582666344,0.9075636884280444,0.8665415436027796,0.20395908210071376,0.08503272220072239,0.9717170593217678,0.9833776954759104,0.21892666077680434,0.4478786868946615,0.6436475084710194,0.9889689393860687,0.9491462790572072,0.31218977889567684,0.2581260934909539,0.11587192703934876,0.28655148621571175,0.9944540138323145,0.6920817882213435,0.2173964953281645,0.20535109658683215,0.20531056014369015,0.2946708108569124,0.990215087929794,0.9927937283879554,0.9942900044080952,0.9928467305923246,0.13351725649260024,0.29568290891902355,0.05957848107191792,0.21565203100873576,0.8925945548525799,0.7364013562318441,0.06282345181140227,0.6396021847993882,0.15090680432213527,0.9372209744710733,1.0,0.34072341525971384,0.12652785813515105,0.28869952799099413,0.997607575683325,0.9455754589804523,0.9154487503923765,0.2037751669542407,0.9622522871628308,0.8069947027414883,0.7179162560725943
